Date_reported,Country_code,Country,WHO_region,Covid_new_hospitalizations_last_7days,Covid_new_icu_admissions_last_7days,Covid_new_hospitalizations_last_28days,Covid_new_icu_admissions_last_28days
27-07-2025,YEM,YEMEN,EMR,,,,
27-07-2025,ZMB,ZAMBIA,AFR,,,,
27-07-2025,ZWE,ZIMBABWE,AFR,,,,
20-07-2025,AFG,AFGHANISTAN,EMR,,,,
20-07-2025,ALB,ALBANIA,EUR,,,,
20-07-2025,DZA,ALGERIA,AFR,,,,
20-07-2025,ASM,AMERICAN SAMOA,WPR,,,,
20-07-2025,AND,ANDORRA,EUR,,,,
20-07-2025,AGO,ANGOLA,AFR,,,,
20-07-2025,AIA,ANGUILLA,AMR,,,,
20-07-2025,ATG,ANTIGUA AND BARBUDA,AMR,,,,
20-07-2025,ARG,ARGENTINA,AMR,44,,266,
20-07-2025,ARM,ARMENIA,EUR,,,,
20-07-2025,ABW,ARUBA,AMR,,,,
20-07-2025,AUS,AUSTRALIA,WPR,,,,
20-07-2025,AUT,AUSTRIA,EUR,,,,
20-07-2025,AZE,AZERBAIJAN,EUR,,,,
20-07-2025,BHS,BAHAMAS,AMR,,,,
20-07-2025,BHR,BAHRAIN,EMR,,,,
20-07-2025,BGD,BANGLADESH,SEAR,,,,
20-07-2025,BRB,BARBADOS,AMR,,,,
20-07-2025,BLR,BELARUS,EUR,,,,
20-07-2025,BEL,BELGIUM,EUR,,,,
20-07-2025,BLZ,BELIZE,AMR,,,,
20-07-2025,BEN,BENIN,AFR,,,,
20-07-2025,BMU,BERMUDA,AMR,,,,
20-07-2025,BTN,BHUTAN,SEAR,,,,
20-07-2025,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0,0,0,0
20-07-2025,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
20-07-2025,BIH,BOSNIA AND HERZEGOVINA,EUR,0,0,0,0
20-07-2025,BWA,BOTSWANA,AFR,,,,
20-07-2025,BRA,BRAZIL,AMR,115,33,381,102
20-07-2025,VGB,BRITISH VIRGIN ISLANDS,AMR,0,0,0,0
20-07-2025,BRN,BRUNEI DARUSSALAM,WPR,13,0,37,0
20-07-2025,BGR,BULGARIA,EUR,,,,
20-07-2025,BFA,BURKINA FASO,AFR,,,,
20-07-2025,BDI,BURUNDI,AFR,,,,
20-07-2025,CPV,CABO VERDE,AFR,,,,
20-07-2025,KHM,CAMBODIA,WPR,,,,
20-07-2025,CMR,CAMEROON,AFR,,,,
20-07-2025,CAN,CANADA,AMR,,,,
20-07-2025,CYM,CAYMAN ISLANDS,AMR,,,,
20-07-2025,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
20-07-2025,TCD,CHAD,AFR,,,,
20-07-2025,CHL,CHILE,AMR,0,0,3,0
20-07-2025,CHN,CHINA,WPR,,,,
20-07-2025,COL,COLOMBIA,AMR,71,0,314,0
20-07-2025,COM,COMOROS,AFR,,,,
20-07-2025,COG,CONGO,AFR,,,,
20-07-2025,COK,COOK ISLANDS,WPR,,,,
20-07-2025,CRI,COSTA RICA,AMR,0,0,26,0
20-07-2025,CIV,CÔTE D’IVOIRE,AFR,,,,
20-07-2025,HRV,CROATIA,EUR,,,,
20-07-2025,CUB,CUBA,AMR,,,,
20-07-2025,CUW,CURAÇAO,AMR,,,,
20-07-2025,CYP,CYPRUS,EUR,,,,
20-07-2025,CZE,CZECHIA,EUR,7,1,25,2
20-07-2025,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
20-07-2025,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
20-07-2025,DNK,DENMARK,EUR,,,,
20-07-2025,DJI,DJIBOUTI,EMR,,,,
20-07-2025,DMA,DOMINICA,AMR,0,0,0,0
20-07-2025,DOM,DOMINICAN REPUBLIC,AMR,,,,
20-07-2025,ECU,ECUADOR,AMR,5,1,51,6
20-07-2025,EGY,EGYPT,EMR,,,,
20-07-2025,SLV,EL SALVADOR,AMR,,,,
20-07-2025,GNQ,EQUATORIAL GUINEA,AFR,,,,
20-07-2025,ERI,ERITREA,AFR,,,,
20-07-2025,EST,ESTONIA,EUR,2,,32,2
20-07-2025,SWZ,ESWATINI,AFR,,,,
20-07-2025,ETH,ETHIOPIA,AFR,,,,
20-07-2025,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
20-07-2025,FRO,FAROE ISLANDS,EUR,,,,
20-07-2025,FJI,FIJI,WPR,,,,
20-07-2025,FIN,FINLAND,EUR,,,,
20-07-2025,FRA,FRANCE,EUR,,,,
20-07-2025,GUF,FRENCH GUIANA,AMR,,,,
20-07-2025,PYF,FRENCH POLYNESIA,WPR,,,,
20-07-2025,GAB,GABON,AFR,,,,
20-07-2025,GMB,GAMBIA,AFR,,,,
20-07-2025,GEO,GEORGIA,EUR,,,,
20-07-2025,DEU,GERMANY,EUR,,,,
20-07-2025,GHA,GHANA,AFR,,,,
20-07-2025,GIB,GIBRALTAR,EUR,,,,
20-07-2025,GRC,GREECE,EUR,120,0,411,0
20-07-2025,GRL,GREENLAND,EUR,,,,
20-07-2025,GRD,GRENADA,AMR,,,,
20-07-2025,GLP,GUADELOUPE,AMR,,,,
20-07-2025,GUM,GUAM,WPR,,,,
20-07-2025,GTM,GUATEMALA,AMR,5,0,11,1
20-07-2025,GGY,GUERNSEY,EUR,,,,
20-07-2025,GIN,GUINEA,AFR,,,,
20-07-2025,GNB,GUINEA-BISSAU,AFR,,,,
20-07-2025,GUY,GUYANA,AMR,3,0,16,2
20-07-2025,HTI,HAITI,AMR,0,0,0,0
20-07-2025,VAT,HOLY SEE,EUR,,,,
20-07-2025,HND,HONDURAS,AMR,16,1,45,3
20-07-2025,HUN,HUNGARY,EUR,,,,
20-07-2025,ISL,ICELAND,EUR,,,,
20-07-2025,IND,INDIA,SEAR,,,,
20-07-2025,IDN,INDONESIA,WPR,,,,
20-07-2025,XXL,International commercial vessel,OTHER,,,,
20-07-2025,XXF,International conveyance (American Samoa),OTHER,,,,
20-07-2025,XXJ,International conveyance (Diamond Princess),OTHER,,,,
20-07-2025,XXI,International conveyance (Kiribati),OTHER,,,,
20-07-2025,XXG,International conveyance (Solomon Islands),OTHER,,,,
20-07-2025,XXH,International conveyance (Vanuatu),OTHER,,,,
20-07-2025,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
20-07-2025,IRQ,IRAQ,EMR,,,,
20-07-2025,IRL,IRELAND,EUR,133,1,594,8
20-07-2025,IMN,ISLE OF MAN,EUR,,,,
20-07-2025,ISR,ISRAEL,EUR,,,,
20-07-2025,ITA,ITALY,EUR,,,,
20-07-2025,JAM,JAMAICA,AMR,,,,
20-07-2025,JPN,JAPAN,WPR,,,,
20-07-2025,JEY,JERSEY,EUR,,,,
20-07-2025,JOR,JORDAN,EMR,,,,
20-07-2025,KAZ,KAZAKHSTAN,EUR,,,,
20-07-2025,KEN,KENYA,AFR,,,,
20-07-2025,KIR,KIRIBATI,WPR,,,,
20-07-2025,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
20-07-2025,KWT,KUWAIT,EMR,,,,
20-07-2025,KGZ,KYRGYZSTAN,EUR,,,,
20-07-2025,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
20-07-2025,LVA,LATVIA,EUR,9,,37,
20-07-2025,LBN,LEBANON,EMR,,,,
20-07-2025,LSO,LESOTHO,AFR,,,,
20-07-2025,LBR,LIBERIA,AFR,,,,
20-07-2025,LBY,LIBYA,EMR,,,,
20-07-2025,LIE,LIECHTENSTEIN,EUR,,,,
20-07-2025,LTU,LITHUANIA,EUR,,,,
20-07-2025,LUX,LUXEMBOURG,EUR,,,,
20-07-2025,MDG,MADAGASCAR,AFR,,,,
20-07-2025,MWI,MALAWI,AFR,,,,
20-07-2025,MYS,MALAYSIA,WPR,,,,
20-07-2025,MDV,MALDIVES,SEAR,,,,
20-07-2025,MLI,MALI,AFR,,,,
20-07-2025,MLT,MALTA,EUR,62,6,221,9
20-07-2025,MHL,MARSHALL ISLANDS,WPR,,,,
20-07-2025,MTQ,MARTINIQUE,AMR,,,,
20-07-2025,MRT,MAURITANIA,AFR,,,,
20-07-2025,MUS,MAURITIUS,AFR,,,,
20-07-2025,MYT,MAYOTTE,AFR,,,,
20-07-2025,MEX,MEXICO,AMR,52,2,263,9
20-07-2025,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
20-07-2025,MCO,MONACO,EUR,,,,
20-07-2025,MNG,MONGOLIA,WPR,,,,
20-07-2025,MNE,MONTENEGRO,EUR,,,,
20-07-2025,MSR,MONTSERRAT,AMR,,,,
20-07-2025,MAR,MOROCCO,EMR,,,,
20-07-2025,MOZ,MOZAMBIQUE,AFR,,,,
20-07-2025,MMR,MYANMAR,SEAR,,,,
20-07-2025,NAM,NAMIBIA,AFR,,,,
20-07-2025,NRU,NAURU,WPR,,,,
20-07-2025,NPL,NEPAL,SEAR,,,,
20-07-2025,NLD,NETHERLANDS,EUR,,,,
20-07-2025,NCL,NEW CALEDONIA,WPR,,,,
20-07-2025,NZL,NEW ZEALAND,WPR,103,5,452,19
20-07-2025,NIC,NICARAGUA,AMR,,,,
20-07-2025,NER,NIGER,AFR,,,,
20-07-2025,NGA,NIGERIA,AFR,,,,
20-07-2025,NIU,NIUE,WPR,,,,
20-07-2025,MKD,NORTH MACEDONIA,EUR,,,,
20-07-2025,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
20-07-2025,NOR,NORWAY,EUR,,,,
20-07-2025,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
20-07-2025,OMN,OMAN,EMR,,,,
20-07-2025,PAK,PAKISTAN,EMR,,,,
20-07-2025,PLW,PALAU,WPR,,,,
20-07-2025,PAN,PANAMA,AMR,14,2,46,8
20-07-2025,PNG,PAPUA NEW GUINEA,WPR,,,,
20-07-2025,PRY,PARAGUAY,AMR,,,,
20-07-2025,PER,PERU,AMR,15,1,51,2
20-07-2025,PHL,PHILIPPINES,WPR,,,,
20-07-2025,PCN,PITCAIRN ISLANDS,WPR,,,,
20-07-2025,POL,POLAND,EUR,21,,103,
20-07-2025,PRT,PORTUGAL,EUR,11,0,117,3
20-07-2025,PRI,PUERTO RICO,AMR,,,,
20-07-2025,QAT,QATAR,EMR,,,,
20-07-2025,KOR,REPUBLIC OF KOREA,WPR,,,,
20-07-2025,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
20-07-2025,REU,RÉUNION,AFR,,,,
20-07-2025,ROU,ROMANIA,EUR,,,,
20-07-2025,RUS,RUSSIAN FEDERATION,EUR,,,,
20-07-2025,RWA,RWANDA,AFR,,,,
20-07-2025,BLM,SAINT BARTHÉLEMY,AMR,,,,
20-07-2025,SHN,SAINT HELENA,AFR,,,,
20-07-2025,KNA,SAINT KITTS AND NEVIS,AMR,,,,
20-07-2025,LCA,SAINT LUCIA,AMR,0,0,0,0
20-07-2025,MAF,SAINT MARTIN,AMR,,,,
20-07-2025,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
20-07-2025,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
20-07-2025,WSM,SAMOA,WPR,,,,
20-07-2025,SMR,SAN MARINO,EUR,,,,
20-07-2025,STP,SAO TOME AND PRINCIPE,AFR,,,,
20-07-2025,SAU,SAUDI ARABIA,EMR,,,,
20-07-2025,SEN,SENEGAL,AFR,,,,
20-07-2025,SRB,SERBIA,EUR,,,,
20-07-2025,SYC,SEYCHELLES,AFR,,,,
20-07-2025,SLE,SIERRA LEONE,AFR,,,,
20-07-2025,SGP,SINGAPORE,WPR,121,8,539,17
20-07-2025,SXM,SINT MAARTEN,AMR,,,,
20-07-2025,SVK,SLOVAKIA,EUR,3,,7,
20-07-2025,SVN,SLOVENIA,EUR,,,,
20-07-2025,SLB,SOLOMON ISLANDS,WPR,,,,
20-07-2025,SOM,SOMALIA,EMR,,,,
20-07-2025,ZAF,SOUTH AFRICA,AFR,,,,
20-07-2025,SSD,SOUTH SUDAN,AFR,,,,
20-07-2025,ESP,SPAIN,EUR,,,,
20-07-2025,LKA,SRI LANKA,SEAR,,,,
20-07-2025,SDN,SUDAN,EMR,,,,
20-07-2025,SUR,SURINAME,AMR,0,0,2,0
20-07-2025,SWE,SWEDEN,EUR,,,,2
20-07-2025,CHE,SWITZERLAND,EUR,,,,
20-07-2025,SYR,SYRIAN ARAB REPUBLIC,EMR,,,,
20-07-2025,TJK,TAJIKISTAN,EUR,,,,
20-07-2025,THA,THAILAND,SEAR,,,,
20-07-2025,GBR,THE UNITED KINGDOM,EUR,523,5,1893,35
20-07-2025,TLS,TIMOR-LESTE,SEAR,,,,
20-07-2025,TGO,TOGO,AFR,,,,
20-07-2025,TKL,TOKELAU,WPR,,,,
20-07-2025,TON,TONGA,WPR,,,,
20-07-2025,TTO,TRINIDAD AND TOBAGO,AMR,,,,
20-07-2025,TUN,TUNISIA,EMR,,,,
20-07-2025,TUR,TURKEY,EUR,,,,
20-07-2025,TKM,TURKMENISTAN,EUR,,,,
20-07-2025,TCA,TURKS AND CAICOS ISLANDS,AMR,0,0,2,0
20-07-2025,TUV,TUVALU,WPR,,,,
20-07-2025,UGA,UGANDA,AFR,,,,
20-07-2025,UKR,UKRAINE,EUR,3,2,7,2
20-07-2025,ARE,UNITED ARAB EMIRATES,EMR,,,,
20-07-2025,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
20-07-2025,USA,UNITED STATES OF AMERICA,AMR,358,,1302,
20-07-2025,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
20-07-2025,URY,URUGUAY,AMR,0,0,6,0
20-07-2025,UZB,UZBEKISTAN,EUR,,,,
20-07-2025,VUT,VANUATU,WPR,,,,
20-07-2025,VEN,VENEZUELA (BOLIVARIAN REPUBLIC OF),AMR,,,,
20-07-2025,VNM,VIET NAM,WPR,,,,
20-07-2025,WLF,WALLIS AND FUTUNA,WPR,,,,
20-07-2025,YEM,YEMEN,EMR,,,,
20-07-2025,ZMB,ZAMBIA,AFR,,,,
20-07-2025,ZWE,ZIMBABWE,AFR,,,,
13-07-2025,AFG,AFGHANISTAN,EMR,,,,
13-07-2025,ALB,ALBANIA,EUR,,,,
13-07-2025,DZA,ALGERIA,AFR,,,,
13-07-2025,ASM,AMERICAN SAMOA,WPR,,,,
13-07-2025,AND,ANDORRA,EUR,,,,
13-07-2025,AGO,ANGOLA,AFR,,,,
13-07-2025,AIA,ANGUILLA,AMR,,,,
13-07-2025,ATG,ANTIGUA AND BARBUDA,AMR,,,,
13-07-2025,ARG,ARGENTINA,AMR,68,,287,
13-07-2025,ARM,ARMENIA,EUR,,,,
13-07-2025,ABW,ARUBA,AMR,,,,
13-07-2025,AUS,AUSTRALIA,WPR,,,,
13-07-2025,AUT,AUSTRIA,EUR,,,,
13-07-2025,AZE,AZERBAIJAN,EUR,,,,
13-07-2025,BHS,BAHAMAS,AMR,,,,
13-07-2025,BHR,BAHRAIN,EMR,,,,
13-07-2025,BGD,BANGLADESH,SEAR,,,,
13-07-2025,BRB,BARBADOS,AMR,,,,
13-07-2025,BLR,BELARUS,EUR,,,,
13-07-2025,BEL,BELGIUM,EUR,,,,
13-07-2025,BLZ,BELIZE,AMR,,,,
13-07-2025,BEN,BENIN,AFR,,,,
13-07-2025,BMU,BERMUDA,AMR,,,,
13-07-2025,BTN,BHUTAN,SEAR,,,,
13-07-2025,BOL,BOLIVIA (PLURINATIONAL STATE OF),AMR,0,0,0,0
13-07-2025,BES,"BONAIRE, SINT EUSTATIUS AND SABA",AMR,,,,
13-07-2025,BIH,BOSNIA AND HERZEGOVINA,EUR,0,0,0,0
13-07-2025,BWA,BOTSWANA,AFR,,,,
13-07-2025,BRA,BRAZIL,AMR,96,19,347,91
13-07-2025,VGB,BRITISH VIRGIN ISLANDS,AMR,0,0,0,0
13-07-2025,BRN,BRUNEI DARUSSALAM,WPR,5,0,34,1
13-07-2025,BGR,BULGARIA,EUR,,,,
13-07-2025,BFA,BURKINA FASO,AFR,,,,
13-07-2025,BDI,BURUNDI,AFR,,,,
13-07-2025,CPV,CABO VERDE,AFR,,,,
13-07-2025,KHM,CAMBODIA,WPR,,,,
13-07-2025,CMR,CAMEROON,AFR,,,,
13-07-2025,CAN,CANADA,AMR,,,,
13-07-2025,CYM,CAYMAN ISLANDS,AMR,,,,
13-07-2025,CAF,CENTRAL AFRICAN REPUBLIC,AFR,,,,
13-07-2025,TCD,CHAD,AFR,,,,
13-07-2025,CHL,CHILE,AMR,0,0,3,0
13-07-2025,CHN,CHINA,WPR,,,,
13-07-2025,COL,COLOMBIA,AMR,54,0,299,0
13-07-2025,COM,COMOROS,AFR,,,,
13-07-2025,COG,CONGO,AFR,,,,
13-07-2025,COK,COOK ISLANDS,WPR,,,,
13-07-2025,CRI,COSTA RICA,AMR,0,0,54,0
13-07-2025,CIV,CÔTE D’IVOIRE,AFR,,,,
13-07-2025,HRV,CROATIA,EUR,,,,
13-07-2025,CUB,CUBA,AMR,,,,
13-07-2025,CUW,CURAÇAO,AMR,,,,
13-07-2025,CYP,CYPRUS,EUR,,,,
13-07-2025,CZE,CZECHIA,EUR,4,1,26,1
13-07-2025,PRK,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,SEAR,,,,
13-07-2025,COD,DEMOCRATIC REPUBLIC OF THE CONGO,AFR,,,,
13-07-2025,DNK,DENMARK,EUR,,,,
13-07-2025,DJI,DJIBOUTI,EMR,,,,
13-07-2025,DMA,DOMINICA,AMR,0,0,0,0
13-07-2025,DOM,DOMINICAN REPUBLIC,AMR,,,,
13-07-2025,ECU,ECUADOR,AMR,25,0,51,5
13-07-2025,EGY,EGYPT,EMR,,,,
13-07-2025,SLV,EL SALVADOR,AMR,,,,
13-07-2025,GNQ,EQUATORIAL GUINEA,AFR,,,,
13-07-2025,ERI,ERITREA,AFR,,,,
13-07-2025,EST,ESTONIA,EUR,6,,46,3
13-07-2025,SWZ,ESWATINI,AFR,,,,
13-07-2025,ETH,ETHIOPIA,AFR,,,,
13-07-2025,FLK,FALKLAND ISLANDS (MALVINAS),AMR,,,,
13-07-2025,FRO,FAROE ISLANDS,EUR,,,,
13-07-2025,FJI,FIJI,WPR,,,,
13-07-2025,FIN,FINLAND,EUR,,,,
13-07-2025,FRA,FRANCE,EUR,,,,
13-07-2025,GUF,FRENCH GUIANA,AMR,,,,
13-07-2025,PYF,FRENCH POLYNESIA,WPR,,,,
13-07-2025,GAB,GABON,AFR,,,,
13-07-2025,GMB,GAMBIA,AFR,,,,
13-07-2025,GEO,GEORGIA,EUR,,,,
13-07-2025,DEU,GERMANY,EUR,,,,
13-07-2025,GHA,GHANA,AFR,,,,
13-07-2025,GIB,GIBRALTAR,EUR,,,,
13-07-2025,GRC,GREECE,EUR,85,0,364,1
13-07-2025,GRL,GREENLAND,EUR,,,,
13-07-2025,GRD,GRENADA,AMR,,,,
13-07-2025,GLP,GUADELOUPE,AMR,,,,
13-07-2025,GUM,GUAM,WPR,,,,
13-07-2025,GTM,GUATEMALA,AMR,5,1,8,1
13-07-2025,GGY,GUERNSEY,EUR,,,,
13-07-2025,GIN,GUINEA,AFR,,,,
13-07-2025,GNB,GUINEA-BISSAU,AFR,,,,
13-07-2025,GUY,GUYANA,AMR,3,2,30,2
13-07-2025,HTI,HAITI,AMR,0,0,0,0
13-07-2025,VAT,HOLY SEE,EUR,,,,
13-07-2025,HND,HONDURAS,AMR,21,2,30,2
13-07-2025,HUN,HUNGARY,EUR,,,,
13-07-2025,ISL,ICELAND,EUR,,,,
13-07-2025,IND,INDIA,SEAR,,,,
13-07-2025,IDN,INDONESIA,WPR,,,,
13-07-2025,XXL,International commercial vessel,OTHER,,,,
13-07-2025,XXF,International conveyance (American Samoa),OTHER,,,,
13-07-2025,XXJ,International conveyance (Diamond Princess),OTHER,,,,
13-07-2025,XXI,International conveyance (Kiribati),OTHER,,,,
13-07-2025,XXG,International conveyance (Solomon Islands),OTHER,,,,
13-07-2025,XXH,International conveyance (Vanuatu),OTHER,,,,
13-07-2025,IRN,IRAN (ISLAMIC REPUBLIC OF),EMR,,,,
13-07-2025,IRQ,IRAQ,EMR,,,,
13-07-2025,IRL,IRELAND,EUR,170,3,585,8
13-07-2025,IMN,ISLE OF MAN,EUR,,,,
13-07-2025,ISR,ISRAEL,EUR,,,,
13-07-2025,ITA,ITALY,EUR,,,,
13-07-2025,JAM,JAMAICA,AMR,,,,
13-07-2025,JPN,JAPAN,WPR,,,,
13-07-2025,JEY,JERSEY,EUR,,,,
13-07-2025,JOR,JORDAN,EMR,,,,
13-07-2025,KAZ,KAZAKHSTAN,EUR,,,,
13-07-2025,KEN,KENYA,AFR,,,,
13-07-2025,KIR,KIRIBATI,WPR,,,,
13-07-2025,XKX,Kosovo (in accordance with UN Security Council Resolution 1244 (1999)),EUR,,,,
13-07-2025,KWT,KUWAIT,EMR,,,,
13-07-2025,KGZ,KYRGYZSTAN,EUR,,,,
13-07-2025,LAO,LAO PEOPLE'S DEMOCRATIC REPUBLIC,WPR,,,,
13-07-2025,LVA,LATVIA,EUR,14,,51,
13-07-2025,LBN,LEBANON,EMR,,,,
13-07-2025,LSO,LESOTHO,AFR,,,,
13-07-2025,LBR,LIBERIA,AFR,,,,
13-07-2025,LBY,LIBYA,EMR,,,,
13-07-2025,LIE,LIECHTENSTEIN,EUR,,,,
13-07-2025,LTU,LITHUANIA,EUR,,,,
13-07-2025,LUX,LUXEMBOURG,EUR,,,,
13-07-2025,MDG,MADAGASCAR,AFR,,,,
13-07-2025,MWI,MALAWI,AFR,,,,
13-07-2025,MYS,MALAYSIA,WPR,,,,
13-07-2025,MDV,MALDIVES,SEAR,,,,
13-07-2025,MLI,MALI,AFR,,,,
13-07-2025,MLT,MALTA,EUR,61,1,197,3
13-07-2025,MHL,MARSHALL ISLANDS,WPR,,,,
13-07-2025,MTQ,MARTINIQUE,AMR,,,,
13-07-2025,MRT,MAURITANIA,AFR,,,,
13-07-2025,MUS,MAURITIUS,AFR,,,,
13-07-2025,MYT,MAYOTTE,AFR,,,,
13-07-2025,MEX,MEXICO,AMR,59,1,300,14
13-07-2025,FSM,MICRONESIA (FEDERATED STATES OF),WPR,,,,
13-07-2025,MCO,MONACO,EUR,,,,
13-07-2025,MNG,MONGOLIA,WPR,,,,
13-07-2025,MNE,MONTENEGRO,EUR,,,,
13-07-2025,MSR,MONTSERRAT,AMR,,,,
13-07-2025,MAR,MOROCCO,EMR,,,,
13-07-2025,MOZ,MOZAMBIQUE,AFR,,,,
13-07-2025,MMR,MYANMAR,SEAR,,,,
13-07-2025,NAM,NAMIBIA,AFR,,,,
13-07-2025,NRU,NAURU,WPR,,,,
13-07-2025,NPL,NEPAL,SEAR,,,,
13-07-2025,NLD,NETHERLANDS,EUR,,,,
13-07-2025,NCL,NEW CALEDONIA,WPR,,,,
13-07-2025,NZL,NEW ZEALAND,WPR,114,4,461,22
13-07-2025,NIC,NICARAGUA,AMR,,,,
13-07-2025,NER,NIGER,AFR,,,,
13-07-2025,NGA,NIGERIA,AFR,,,,
13-07-2025,NIU,NIUE,WPR,,,,
13-07-2025,MKD,NORTH MACEDONIA,EUR,,,,
13-07-2025,MNP,NORTHERN MARIANA ISLANDS (COMMONWEALTH OF THE),WPR,,,,
13-07-2025,NOR,NORWAY,EUR,,,,
13-07-2025,PSE,"OCCUPIED PALESTINIAN TERRITORY, INCLUDING EAST JERUSALEM",EMR,,,,
13-07-2025,OMN,OMAN,EMR,,,,
13-07-2025,PAK,PAKISTAN,EMR,,,,
13-07-2025,PLW,PALAU,WPR,,,,
13-07-2025,PAN,PANAMA,AMR,12,2,42,8
13-07-2025,PNG,PAPUA NEW GUINEA,WPR,,,,
13-07-2025,PRY,PARAGUAY,AMR,,,,
13-07-2025,PER,PERU,AMR,17,1,47,4
13-07-2025,PHL,PHILIPPINES,WPR,,,,
13-07-2025,PCN,PITCAIRN ISLANDS,WPR,,,,
13-07-2025,POL,POLAND,EUR,24,,116,
13-07-2025,PRT,PORTUGAL,EUR,22,0,155,6
13-07-2025,PRI,PUERTO RICO,AMR,,,,
13-07-2025,QAT,QATAR,EMR,,,,
13-07-2025,KOR,REPUBLIC OF KOREA,WPR,,,,
13-07-2025,MDA,REPUBLIC OF MOLDOVA,EUR,,,,
13-07-2025,REU,RÉUNION,AFR,,,,
13-07-2025,ROU,ROMANIA,EUR,,,,
13-07-2025,RUS,RUSSIAN FEDERATION,EUR,,,,
13-07-2025,RWA,RWANDA,AFR,,,,
13-07-2025,BLM,SAINT BARTHÉLEMY,AMR,,,,
13-07-2025,SHN,SAINT HELENA,AFR,,,,
13-07-2025,KNA,SAINT KITTS AND NEVIS,AMR,,,,
13-07-2025,LCA,SAINT LUCIA,AMR,0,0,0,0
13-07-2025,MAF,SAINT MARTIN,AMR,,,,
13-07-2025,SPM,SAINT PIERRE AND MIQUELON,AMR,,,,
13-07-2025,VCT,SAINT VINCENT AND THE GRENADINES,AMR,,,,
13-07-2025,WSM,SAMOA,WPR,,,,
13-07-2025,SMR,SAN MARINO,EUR,,,,
13-07-2025,STP,SAO TOME AND PRINCIPE,AFR,,,,
13-07-2025,SAU,SAUDI ARABIA,EMR,,,,
13-07-2025,SEN,SENEGAL,AFR,,,,
13-07-2025,SRB,SERBIA,EUR,,,,
13-07-2025,SYC,SEYCHELLES,AFR,,,,
13-07-2025,SLE,SIERRA LEONE,AFR,,,,
13-07-2025,SGP,SINGAPORE,WPR,135,3,587,14
13-07-2025,SXM,SINT MAARTEN,AMR,,,,
13-07-2025,SVK,SLOVAKIA,EUR,2,,6,
13-07-2025,SVN,SLOVENIA,EUR,,,,
13-07-2025,SLB,SOLOMON ISLANDS,WPR,,,,
13-07-2025,SOM,SOMALIA,EMR,,,,
13-07-2025,ZAF,SOUTH AFRICA,AFR,,,,
13-07-2025,SSD,SOUTH SUDAN,AFR,,,,
13-07-2025,ESP,SPAIN,EUR,,,,
13-07-2025,LKA,SRI LANKA,SEAR,,,,
13-07-2025,SDN,SUDAN,EMR,,,,
13-07-2025,SUR,SURINAME,AMR,0,0,4,1
13-07-2025,SWE,SWEDEN,EUR,,1,,3
13-07-2025,CHE,SWITZERLAND,EUR,,,,
13-07-2025,SYR,SYRIAN ARAB REPUBLIC,EMR,,,,
13-07-2025,TJK,TAJIKISTAN,EUR,,,,
13-07-2025,THA,THAILAND,SEAR,,,,
13-07-2025,GBR,THE UNITED KINGDOM,EUR,453,8,2019,46
13-07-2025,TLS,TIMOR-LESTE,SEAR,,,,
13-07-2025,TGO,TOGO,AFR,,,,
13-07-2025,TKL,TOKELAU,WPR,,,,
13-07-2025,TON,TONGA,WPR,,,,
13-07-2025,TTO,TRINIDAD AND TOBAGO,AMR,,,,
13-07-2025,TUN,TUNISIA,EMR,,,,
13-07-2025,TUR,TURKEY,EUR,,,,
13-07-2025,TKM,TURKMENISTAN,EUR,,,,
13-07-2025,TCA,TURKS AND CAICOS ISLANDS,AMR,1,0,2,0
13-07-2025,TUV,TUVALU,WPR,,,,
13-07-2025,UGA,UGANDA,AFR,,,,
13-07-2025,UKR,UKRAINE,EUR,2,0,4,0
13-07-2025,ARE,UNITED ARAB EMIRATES,EMR,,,,
13-07-2025,TZA,UNITED REPUBLIC OF TANZANIA,AFR,,,,
13-07-2025,USA,UNITED STATES OF AMERICA,AMR,340,,1252,
13-07-2025,VIR,UNITED STATES VIRGIN ISLANDS,AMR,,,,
13-07-2025,URY,URUGUAY,AMR,1,0,7,0
13-07-2025,UZB,UZBEKISTAN,EUR,,,,
13-07-2025,VUT,VANUATU,WPR,,,,
